# Pathway	Apr2015_GCSS01-A_03222016_S29_L004	Apr2015_GCSS01-B_03222016_S30_L004	Apr2015_GCSS01_03222016_S15_L003	Apr2015_GCSS02_03222016_S16_L003	Apr2015_GCSS03_03222016_S17_L003	Apr2015_GCSS04_03222016_S18_L003	Apr2015_GCSS05-A_03222016_S31_L004	Apr2015_GCSS05-B_03222016_S32	Apr2015_GCSS05_03222016_S19	Apr2015_GCSS06_03222016_S20	Apr2015_GCSS07_03222016_S21	Apr2015_GCSS08_03222016_S22	Apr2015_GCSS09_03222016_S23	Apr2015_GCSS10_03222016_S24	Apr2015_GCSS11_03222016_S25	Apr2015_GCSS12_03222016_S26	Apr2015_GCSS13_03222016_S27	Apr2015_GCSS14_03222016_S28	Dec2014_GCSS01_03222016_S1	Dec2014_GCSS02_03222016_S2	Dec2014_GCSS03_03222016_S3	Dec2014_GCSS04_03222016_S4	Dec2014_GCSS05_03222016_S5	Dec2014_GCSS06_03222016_S6	Dec2014_GCSS07_03222016_S7	Dec2014_GCSS08_03222016_S8	Dec2014_GCSS09_03222016_S9	Dec2014_GCSS10_03222016_S10	Dec2014_GCSS11_03222016_S11	Dec2014_GCSS12_03222016_S12	Dec2014_GCSS13_03222016_S13	Dec2014_GCSS14_03222016_S14	merged-0_Abundance	merged-9_Abundance	merged-15_Abundance	merged-16_Abundance	merged-17_Abundance
NADSYN-PWY: NAD biosynthesis II (from tryptophan)	3.59902	9.69772	7.65276	6.80696	4.59114	31.1065	4.61149	7.21553	7.08776	1.98184	10.5547	1.65998	2.50288	6.09852	7.35453	4.58516	5.76188	14.5097	5.85538	2.01649	4.09698	2.29754	1.6939	3.58262	0	4.27961	0	2.2133	9.59606	3.86929	3.19244	1.76041	3.73245	3.94802	1.56548	2.92114	0.967809
NADSYN-PWY: NAD biosynthesis II (from tryptophan)|unclassified	3.59902	9.69772	7.65276	6.80696	4.59114	31.1065	4.61149	7.21553	7.08776	1.98184	10.5547	1.65998	2.50288	6.09852	7.35453	4.58516	5.76188	14.5097	5.85538	2.01649	4.09698	2.29754	1.6939	3.58262	0	4.27961	0	2.2133	9.59606	3.86929	3.19244	1.76041	3.73245	3.94802	1.56548	2.92114	0.967809
NAGLIPASYN-PWY: lipid IVA biosynthesis	77.4561	76.1655	74.6642	59.074	63.1924	87.6989	34.2934	31.3973	37.0142	22.6584	87.1309	70.8452	36.602	37.9089	23.7769	20.7072	55.7036	67.2097	27.586	46.1599	52.3731	48.4115	40.5505	33.3139	21.8652	22.4427	33.552	11.2536	31.5056	21.3158	18.2294	49.0295	35.2881	38.2052	40.2216	46.838	45.2129
NAGLIPASYN-PWY: lipid IVA biosynthesis|unclassified	77.4561	76.1655	74.6642	59.074	63.1924	87.6989	34.2934	31.3973	37.0142	22.6584	87.1309	70.8452	36.602	37.9089	23.7769	20.7072	55.7036	67.2097	27.586	46.1599	52.3731	48.4115	40.5505	33.3139	21.8652	22.4427	33.552	11.2536	31.5056	21.3158	18.2294	49.0295	35.2881	38.2052	40.2216	46.838	45.2129
NONMEVIPP-PWY: methylerythritol phosphate pathway I	67.5828	64.0693	59.3006	54.6157	62.424	50.5967	37.4123	44.604	48.4163	19.2308	67.5831	61.6317	28.911	30.6951	14.2063	31.0363	47.1487	47.3684	23.0065	48.6827	46.0124	44.9376	40.5494	37.5851	7.06674	31.3665	14.1643	8.63118	36.3125	26.3586	28.8349	57.2286	30.5494	19.4601	11.8779	11.105	26.334
NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	67.5828	64.0693	59.3006	54.6157	62.424	50.5967	37.4123	44.604	48.4163	19.2308	67.5831	61.6317	28.911	30.6951	14.2063	31.0363	47.1487	47.3684	23.0065	48.6827	46.0124	44.9376	40.5494	37.5851	7.06674	31.3665	14.1643	8.63118	36.3125	26.3586	28.8349	57.2286	30.5494	19.4601	11.8779	11.105	26.334
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	214.852	207.722	216.644	179.28	189.438	196.755	158.233	165.509	182.984	180.92	230.148	219.269	197.648	199.558	159.955	181.98	180.799	202.016	172.689	176.998	173.045	198.916	169.953	185.578	179.911	164.746	166.553	141.158	182.689	170.641	174.245	188.664	181.665	185.038	189.701	207.114	204.731
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|unclassified	214.852	207.722	216.644	179.28	189.438	196.755	158.233	165.509	182.984	180.92	230.148	219.269	197.648	199.558	159.955	181.98	180.799	202.016	172.689	176.998	173.045	198.916	169.953	185.578	179.911	164.746	166.553	141.158	182.689	170.641	174.245	188.664	181.665	185.038	189.701	207.114	204.731
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	142.654	139.425	135.729	93.569	120.636	123.961	87.3626	88.1411	96.4641	95.0042	147.94	158.365	113.43	121.372	91.6843	98.0119	105.555	118.849	87.7292	90.3312	80.5304	112.637	85.6753	96.7557	115.106	95.1885	83.9659	91.3617	110.37	86.9708	103.6	116.498	143.801	148.689	153.338	165.596	166.372
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|unclassified	142.654	139.425	135.729	93.569	120.636	123.961	87.3626	88.1411	96.4641	95.0042	147.94	158.365	113.43	121.372	91.6843	98.0119	105.555	118.849	87.7292	90.3312	80.5304	112.637	85.6753	96.7557	115.106	95.1885	83.9659	91.3617	110.37	86.9708	103.6	116.498	143.801	148.689	153.338	165.596	166.372
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	17.6712	19.0494	14.8329	7.45313	18.3188	25.2822	5.2207	6.40072	7.75896	6.46782	19.9955	5.54646	8.03179	7.2354	4.4341	6.52019	9.55055	6.39413	8.44286	9.14865	8.27151	7.16151	7.18321	5.12968	1.324	4.72607	6.37488	2.495	8.59751	6.95177	4.6343	8.61124	9.77631	8.57027	8.09634	8.54266	7.00344
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation|unclassified	17.6712	19.0494	14.8329	7.45313	18.3188	25.2822	5.2207	6.40072	7.75896	6.46782	19.9955	5.54646	8.03179	7.2354	4.4341	6.52019	9.55055	6.39413	8.44286	9.14865	8.27151	7.16151	7.18321	5.12968	1.324	4.72607	6.37488	2.495	8.59751	6.95177	4.6343	8.61124	9.77631	8.57027	8.09634	8.54266	7.00344
ORNDEG-PWY: superpathway of ornithine degradation	7.13457	6.91183	4.52792	0	6.02026	8.56645	4.8941	5.65626	6.0584	7.403	4.62661	0	9.00199	8.81396	9.17657	4.15458	3.5437	0	5.50122	5.82686	0	4.03472	4.56131	4.05758	0	8.90106	4.66202	0	9.58171	7.67207	5.62459	3.70392	15.0873	15.2602	14.6093	16.0975	16.3656
ORNDEG-PWY: superpathway of ornithine degradation|unclassified	7.13457	6.91183	4.52792	0	6.02026	8.56645	4.8941	5.65626	6.0584	7.403	4.62661	0	9.00199	8.81396	9.17657	4.15458	3.5437	0	5.50122	5.82686	0	4.03472	4.56131	4.05758	0	8.90106	4.66202	0	9.58171	7.67207	5.62459	3.70392	15.0873	15.2602	14.6093	16.0975	16.3656
P101-PWY: ectoine biosynthesis	11.0586	17.7826	14.5466	10.8044	13.5742	9.57076	6.17062	9.35485	6.38768	21.1282	17.9338	6.37362	19.1136	26.8676	21.3135	13.4076	22.8502	25.6123	15.3406	19.0297	18.6281	13.7123	13.5337	19.0607	28.6044	16.3553	12.8824	12.4668	18.8218	10.6211	21.8979	15.6226	16.6706	27.2035	22.8575	22.8242	22.3763
P101-PWY: ectoine biosynthesis|unclassified	11.0586	17.7826	14.5466	10.8044	13.5742	9.57076	6.17062	9.35485	6.38768	21.1282	17.9338	6.37362	19.1136	26.8676	21.3135	13.4076	22.8502	25.6123	15.3406	19.0297	18.6281	13.7123	13.5337	19.0607	28.6044	16.3553	12.8824	12.4668	18.8218	10.6211	21.8979	15.6226	16.6706	27.2035	22.8575	22.8242	22.3763
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	215.672	217.597	214.515	175.039	191.37	205.794	114.946	116.581	124.772	116.492	239.043	123.813	105.503	106.287	92.8683	101.49	167.513	166.318	112.515	156.353	157.999	144.942	139.509	119.123	90.4188	70.0387	99.8432	61.0801	107.33	93.4816	84.2735	155.081	111.593	109.5	113.988	131.229	122.426
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|unclassified	215.672	217.597	214.515	175.039	191.37	205.794	114.946	116.581	124.772	116.492	239.043	123.813	105.503	106.287	92.8683	101.49	167.513	166.318	112.515	156.353	157.999	144.942	139.509	119.123	90.4188	70.0387	99.8432	61.0801	107.33	93.4816	84.2735	155.081	111.593	109.5	113.988	131.229	122.426
P108-PWY: pyruvate fermentation to propanoate I	55.1739	44.9682	59.6036	54.8312	59.095	51.7345	33.8472	37.0337	38.6088	47.4287	53.8982	60.7244	44.1109	51.6513	38.4848	47.7189	56.1979	46.4081	45.5695	55.1745	57.7816	42.3244	54.483	52.8355	55.8344	35.3462	41.7844	33.4209	40.6537	41.8651	36.7057	58.5153	55.2043	54.794	59.3748	63.0427	68.4982
P108-PWY: pyruvate fermentation to propanoate I|unclassified	55.1739	44.9682	59.6036	54.8312	59.095	51.7345	33.8472	37.0337	38.6088	47.4287	53.8982	60.7244	44.1109	51.6513	38.4848	47.7189	56.1979	46.4081	45.5695	55.1745	57.7816	42.3244	54.483	52.8355	55.8344	35.3462	41.7844	33.4209	40.6537	41.8651	36.7057	58.5153	55.2043	54.794	59.3748	63.0427	68.4982
P122-PWY: heterolactic fermentation	21.9189	20.2219	22.0493	14.535	22.6477	22.4304	12.1978	13.4579	18.306	21.7147	20.9523	14.4147	17.4645	19.4019	16.4118	13.3106	11.6091	19.2984	15.5657	15.9207	12.2229	16.8329	13.8856	16.2655	22.0008	13.7104	13.8356	12.326	17.8089	15.1816	13.709	18.6858	29.721	33.6328	36.0172	42.0638	40.3182
P122-PWY: heterolactic fermentation|unclassified	21.9189	20.2219	22.0493	14.535	22.6477	22.4304	12.1978	13.4579	18.306	21.7147	20.9523	14.4147	17.4645	19.4019	16.4118	13.3106	11.6091	19.2984	15.5657	15.9207	12.2229	16.8329	13.8856	16.2655	22.0008	13.7104	13.8356	12.326	17.8089	15.1816	13.709	18.6858	29.721	33.6328	36.0172	42.0638	40.3182
P124-PWY: Bifidobacterium shunt	35.8241	30.2886	27.5697	23.6171	26.2814	23.0004	22.3904	23.4343	26.4541	32.7476	29.7757	49.5267	19.4173	21.412	21.1603	16.0338	27.683	33.2801	27.1509	21.4979	14.7892	30.6043	20.2139	23.5527	29.8508	25.5345	24.988	19.3326	26.4605	21.137	21.4605	33.3669	26.3957	29.6965	34.222	37.9083	35.9995
P124-PWY: Bifidobacterium shunt|unclassified	35.8241	30.2886	27.5697	23.6171	26.2814	23.0004	22.3904	23.4343	26.4541	32.7476	29.7757	49.5267	19.4173	21.412	21.1603	16.0338	27.683	33.2801	27.1509	21.4979	14.7892	30.6043	20.2139	23.5527	29.8508	25.5345	24.988	19.3326	26.4605	21.137	21.4605	33.3669	26.3957	29.6965	34.222	37.9083	35.9995
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	2.48296	3.5683	2.04503	0.790216	2.33125	9.03078	0.834144	1.8019	0.89557	0.886576	4.31287	2.10975	1.80525	3.87929	1.60279	2.72741	2.91105	2.36622	1.4468	0	0	0.96493	0.889278	0	1.70182	2.41428	1.80224	1.35095	3.83261	1.89434	1.38455	1.69644	6.39878	5.69406	7.34522	6.94961	5.27767
P125-PWY: superpathway of (R,R)-butanediol biosynthesis|unclassified	2.48296	3.5683	2.04503	0.790216	2.33125	9.03078	0.834144	1.8019	0.89557	0.886576	4.31287	2.10975	1.80525	3.87929	1.60279	2.72741	2.91105	2.36622	1.4468	0	0	0.96493	0.889278	0	1.70182	2.41428	1.80224	1.35095	3.83261	1.89434	1.38455	1.69644	6.39878	5.69406	7.34522	6.94961	5.27767
P161-PWY: acetylene degradation	71.0422	68.6416	67.3447	44.9728	69.1317	73.1092	29.8342	32.5234	35.748	37.933	75.0104	23.9108	37.63	44.0493	36.0854	36.9815	54.1134	46.029	30.4542	39.8658	43.3371	36.6769	31.586	35.4212	34.1136	21.9076	27.6042	18.816	42.3059	30.3751	26.0734	37.8277	65.1209	66.5918	71.227	93.7464	102.99
P161-PWY: acetylene degradation|unclassified	71.0422	68.6416	67.3447	44.9728	69.1317	73.1092	29.8342	32.5234	35.748	37.933	75.0104	23.9108	37.63	44.0493	36.0854	36.9815	54.1134	46.029	30.4542	39.8658	43.3371	36.6769	31.586	35.4212	34.1136	21.9076	27.6042	18.816	42.3059	30.3751	26.0734	37.8277	65.1209	66.5918	71.227	93.7464	102.99
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	34.1441	37.0063	38.3841	37.7136	38.2662	8.67947	25.368	23.4047	26.2639	35.105	15.8152	30.5579	40.5447	55.68	30.1072	28.5436	40.7411	40.657	44.391	56.6361	44.8852	33.5425	45.2034	34.0124	38.0797	22.8457	33.2467	19.4073	38.5511	26.2105	28.1642	35.6652	26.7205	24.7783	22.907	25.7004	21.3212
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)|unclassified	34.1441	37.0063	38.3841	37.7136	38.2662	8.67947	25.368	23.4047	26.2639	35.105	15.8152	30.5579	40.5447	55.68	30.1072	28.5436	40.7411	40.657	44.391	56.6361	44.8852	33.5425	45.2034	34.0124	38.0797	22.8457	33.2467	19.4073	38.5511	26.2105	28.1642	35.6652	26.7205	24.7783	22.907	25.7004	21.3212
P163-PWY: L-lysine fermentation to acetate and butanoate	2.45312	2.0108	3.28967	5.60059	4.42229	1.35579	0	5.80292	6.15669	4.67307	1.74244	2.37723	7.91802	7.01758	4.11659	7.11277	4.95984	5.77926	5.41671	4.97891	4.5897	5.06319	4.097	5.2776	6.62133	3.50414	4.49879	4.23463	6.27265	4.67041	5.76399	3.93964	6.46042	7.80365	8.40589	10.4747	12.2891
P163-PWY: L-lysine fermentation to acetate and butanoate|unclassified	2.45312	2.0108	3.28967	5.60059	4.42229	1.35579	0	5.80292	6.15669	4.67307	1.74244	2.37723	7.91802	7.01758	4.11659	7.11277	4.95984	5.77926	5.41671	4.97891	4.5897	5.06319	4.097	5.2776	6.62133	3.50414	4.49879	4.23463	6.27265	4.67041	5.76399	3.93964	6.46042	7.80365	8.40589	10.4747	12.2891
P164-PWY: purine nucleobases degradation I (anaerobic)	36.5814	33.8759	35.2169	35.255	37.5255	6.50178	20.1251	22.9208	22.9538	30.6822	28.6779	24.7207	29.4834	35.2307	16.8309	27.4097	37.804	33.776	34.7535	44.391	0	33.1166	38.7709	29.8231	25.3188	17.6656	27.9083	17.8757	26.2519	23.3771	18.6562	0	37.9158	34.1396	38.4026	40.4517	34.7484
P164-PWY: purine nucleobases degradation I (anaerobic)|unclassified	36.5814	33.8759	35.2169	35.255	37.5255	6.50178	20.1251	22.9208	22.9538	30.6822	28.6779	24.7207	29.4834	35.2307	16.8309	27.4097	37.804	33.776	34.7535	44.391	0	33.1166	38.7709	29.8231	25.3188	17.6656	27.9083	17.8757	26.2519	23.3771	18.6562	0	37.9158	34.1396	38.4026	40.4517	34.7484
P165-PWY: superpathway of purines degradation in plants	6.15997	4.79551	4.69927	2.39713	4.70418	9.57314	0.85381	1.87249	1.42651	3.3225	6.68981	0.600403	3.58369	3.34108	1.32685	0.939077	0	1.89302	1.32518	0.889085	0	1.4315	1.26824	2.1965	2.01492	1.5739	0.808945	0	1.39309	0	1.8443	1.2404	9.54386	10.105	10.3264	9.66473	7.31867
P165-PWY: superpathway of purines degradation in plants|unclassified	6.15997	4.79551	4.69927	2.39713	4.70418	9.57314	0.85381	1.87249	1.42651	3.3225	6.68981	0.600403	3.58369	3.34108	1.32685	0.939077	0	1.89302	1.32518	0.889085	0	1.4315	1.26824	2.1965	2.01492	1.5739	0.808945	0	1.39309	0	1.8443	1.2404	9.54386	10.105	10.3264	9.66473	7.31867
P184-PWY: protocatechuate degradation I (meta-cleavage pathway)	0	0	0	0	0	4.06872	1.53583	0	2.55909	0	2.456	4.0756	0	0	0	0	2.19644	2.3255	0	0	0	0.791341	0	1.18451	0	1.93489	0	0	1.81941	2.13444	0	0	2.15138	1.87452	1.85289	1.63779	1.02677
P184-PWY: protocatechuate degradation I (meta-cleavage pathway)|unclassified	0	0	0	0	0	4.06872	1.53583	0	2.55909	0	2.456	4.0756	0	0	0	0	2.19644	2.3255	0	0	0	0.791341	0	1.18451	0	1.93489	0	0	1.81941	2.13444	0	0	2.15138	1.87452	1.85289	1.63779	1.02677
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	3.37686	3.23808	0	1.0783	5.53726	11.548	3.28325	5.30672	5.71765	4.25123	4.08121	1.52878	9.95696	10.4427	4.58991	4.06678	2.29409	1.81757	4.16161	1.32092	3.44598	4.56413	2.33283	6.13157	5.74413	6.92732	2.89802	7.87949	9.14695	3.95581	5.85629	4.24955	13.2121	14.641	13.4281	11.4045	11.882
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)|unclassified	3.37686	3.23808	0	1.0783	5.53726	11.548	3.28325	5.30672	5.71765	4.25123	4.08121	1.52878	9.95696	10.4427	4.58991	4.06678	2.29409	1.81757	4.16161	1.32092	3.44598	4.56413	2.33283	6.13157	5.74413	6.92732	2.89802	7.87949	9.14695	3.95581	5.85629	4.24955	13.2121	14.641	13.4281	11.4045	11.882
P221-PWY: octane oxidation	27.5679	27.3253	26.7565	25.6372	17.6823	39.3707	28.9436	27.0435	23.8782	32.3423	27.6279	22.0022	30.0946	36.6187	28.7584	26.9035	28.6321	27.5033	31.6179	32.2865	29.075	30.2159	29.6378	28.9813	30.0085	28.5193	25.8543	23.1932	31.2103	29.3961	29.7622	23.9247	25.6029	27.6674	23.4271	22.0311	25.2279
P221-PWY: octane oxidation|unclassified	27.5679	27.3253	26.7565	25.6372	17.6823	39.3707	28.9436	27.0435	23.8782	32.3423	27.6279	22.0022	30.0946	36.6187	28.7584	26.9035	28.6321	27.5033	31.6179	32.2865	29.075	30.2159	29.6378	28.9813	30.0085	28.5193	25.8543	23.1932	31.2103	29.3961	29.7622	23.9247	25.6029	27.6674	23.4271	22.0311	25.2279
P23-PWY: reductive TCA cycle I	45.3983	54.4436	64.6256	40.0919	39.982	39.9462	43.6562	45.0291	46.7276	47.1103	69.5295	83.9665	54.5363	43.106	32.9192	50.5131	41.9523	47.9066	52.2351	35.3184	35.1585	53.5055	43.1318	53.4827	41.6899	48.2233	53.2453	36.2606	37.8508	55.0862	34.0939	46.9404	24.2416	25.9456	23.965	21.2663	21.1543
P23-PWY: reductive TCA cycle I|unclassified	45.3983	54.4436	64.6256	40.0919	39.982	39.9462	43.6562	45.0291	46.7276	47.1103	69.5295	83.9665	54.5363	43.106	32.9192	50.5131	41.9523	47.9066	52.2351	35.3184	35.1585	53.5055	43.1318	53.4827	41.6899	48.2233	53.2453	36.2606	37.8508	55.0862	34.0939	46.9404	24.2416	25.9456	23.965	21.2663	21.1543
P241-PWY: coenzyme B biosynthesis	1.38324	1.22011	1.75037	2.9142	1.6362	0	4.65656	5.0294	5.54612	4.70519	2.55301	6.65823	9.66913	9.02998	10.2186	8.36556	2.15647	3.13481	5.26815	3.6543	1.80691	4.36669	4.19579	5.82115	7.9681	11.7485	5.81218	10.1509	8.92252	7.00994	8.14386	3.70703	6.51204	7.29855	7.15123	6.25163	4.59466
P241-PWY: coenzyme B biosynthesis|unclassified	1.38324	1.22011	1.75037	2.9142	1.6362	0	4.65656	5.0294	5.54612	4.70519	2.55301	6.65823	9.66913	9.02998	10.2186	8.36556	2.15647	3.13481	5.26815	3.6543	1.80691	4.36669	4.19579	5.82115	7.9681	11.7485	5.81218	10.1509	8.92252	7.00994	8.14386	3.70703	6.51204	7.29855	7.15123	6.25163	4.59466
P261-PWY: coenzyme M biosynthesis I	2.84047	2.72301	0.669383	0	0.655274	1.6896	2.25044	3.08993	2.87307	4.17036	0	3.68997	5.76934	8.72718	3.43154	2.83494	0	2.91474	4.21938	0	0	4.29624	4.82638	3.95426	5.46482	3.30828	4.76266	2.74383	6.49338	4.98364	3.06455	4.30777	5.63898	5.04414	5.82839	5.84725	3.12601
P261-PWY: coenzyme M biosynthesis I|unclassified	2.84047	2.72301	0.669383	0	0.655274	1.6896	2.25044	3.08993	2.87307	4.17036	0	3.68997	5.76934	8.72718	3.43154	2.83494	0	2.91474	4.21938	0	0	4.29624	4.82638	3.95426	5.46482	3.30828	4.76266	2.74383	6.49338	4.98364	3.06455	4.30777	5.63898	5.04414	5.82839	5.84725	3.12601
P281-PWY: 3-phenylpropanoate degradation	1.74445	0	0	0	1.0906	2.516	0	0	0	0	1.24728	0	0	0.569007	0.583047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.812399	0.817424	1.86252	0	0.583202	0.803217
P281-PWY: 3-phenylpropanoate degradation|unclassified	1.74445	0	0	0	1.0906	2.516	0	0	0	0	1.24728	0	0	0.569007	0.583047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.812399	0.817424	1.86252	0	0.583202	0.803217
P3-PWY: gallate degradation III (anaerobic)	8.66012	6.58789	5.65571	6.7963	7.3001	0	8.18201	8.94359	9.24707	11.0997	6.59616	8.23562	8.5004	6.95883	6.90744	9.1275	7.70837	7.82032	10.4	8.89315	7.15505	8.85086	8.74994	8.4839	8.62108	8.35194	10.2508	7.786	7.48946	8.92055	8.65024	9.35024	8.65099	7.48828	9.27821	8.03687	6.03454
P3-PWY: gallate degradation III (anaerobic)|unclassified	8.66012	6.58789	5.65571	6.7963	7.3001	0	8.18201	8.94359	9.24707	11.0997	6.59616	8.23562	8.5004	6.95883	6.90744	9.1275	7.70837	7.82032	10.4	8.89315	7.15505	8.85086	8.74994	8.4839	8.62108	8.35194	10.2508	7.786	7.48946	8.92055	8.65024	9.35024	8.65099	7.48828	9.27821	8.03687	6.03454
P381-PWY: adenosylcobalamin biosynthesis II (late cobalt incorporation)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29746	0	0	0	0
P381-PWY: adenosylcobalamin biosynthesis II (late cobalt incorporation)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29746	0	0	0	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	93.3165	91.9645	93.7515	62.2251	79.0986	77.1817	42.7167	46.7815	54.5381	57.0649	117.72	66.8555	66.3963	63.4379	50.8898	49.4342	69.6127	74.5415	58.3325	55.0753	51.7783	66.1886	58.1566	51.1555	42.7672	37.3551	50.7032	29.1384	51.9091	40.3778	39.4533	72.3299	79.3518	81.8298	87.0134	102.396	98.7542
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I|unclassified	93.3165	91.9645	93.7515	62.2251	79.0986	77.1817	42.7167	46.7815	54.5381	57.0649	117.72	66.8555	66.3963	63.4379	50.8898	49.4342	69.6127	74.5415	58.3325	55.0753	51.7783	66.1886	58.1566	51.1555	42.7672	37.3551	50.7032	29.1384	51.9091	40.3778	39.4533	72.3299	79.3518	81.8298	87.0134	102.396	98.7542
P42-PWY: incomplete reductive TCA cycle	179.003	168.228	166.714	147.697	150.538	66.0475	130.359	143.481	147.171	156.069	159.092	201.05	180.195	188.718	149.756	145.911	152.219	160.332	156.433	166.839	144.572	163.206	139.506	158.139	184.45	125.721	137.719	125.827	161.975	130.08	149.346	151.389	189.957	194.897	190.742	207.491	213.086
P42-PWY: incomplete reductive TCA cycle|unclassified	179.003	168.228	166.714	147.697	150.538	66.0475	130.359	143.481	147.171	156.069	159.092	201.05	180.195	188.718	149.756	145.911	152.219	160.332	156.433	166.839	144.572	163.206	139.506	158.139	184.45	125.721	137.719	125.827	161.975	130.08	149.346	151.389	189.957	194.897	190.742	207.491	213.086
P441-PWY: superpathway of N-acetylneuraminate degradation	6.50542	0	5.67303	0	2.97191	2.95659	0	0	0	0	8.18387	3.81031	6.01982	10.1729	3.62953	3.26969	2.73421	0	0	6.14015	0	0	0	0	5.73892	0	0	0	8.04631	0	2.81183	9.26225	13.9632	19.1334	18.9764	22.1998	16.1457
P441-PWY: superpathway of N-acetylneuraminate degradation|unclassified	6.50542	0	5.67303	0	2.97191	2.95659	0	0	0	0	8.18387	3.81031	6.01982	10.1729	3.62953	3.26969	2.73421	0	0	6.14015	0	0	0	0	5.73892	0	0	0	8.04631	0	2.81183	9.26225	13.9632	19.1334	18.9764	22.1998	16.1457
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	14.5758	9.50187	13.4799	10.9759	17.4306	5.76328	21.6304	25.3788	22.3851	19.0941	10.065	15.6046	29.7722	27.768	29.689	24.3171	14.89	17.4842	24.3297	16.8922	14.2152	21.7014	19.3405	22.5377	26.6677	28.2007	22.5048	24.6603	33.6522	30.2044	32.6174	21.6211	34.9923	34.0576	43.5373	62.3658	60.5462
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	14.5758	9.50187	13.4799	10.9759	17.4306	5.76328	21.6304	25.3788	22.3851	19.0941	10.065	15.6046	29.7722	27.768	29.689	24.3171	14.89	17.4842	24.3297	16.8922	14.2152	21.7014	19.3405	22.5377	26.6677	28.2007	22.5048	24.6603	33.6522	30.2044	32.6174	21.6211	34.9923	34.0576	43.5373	62.3658	60.5462
P562-PWY: myo-inositol degradation I	0	0	0	0	0	0	0	0	1.02604	0	0	0	0	0.9436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894079	0	0	0	0.971943	1.27825	0.851404	1.57104	0.886437
P562-PWY: myo-inositol degradation I|unclassified	0	0	0	0	0	0	0	0	1.02604	0	0	0	0	0.9436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894079	0	0	0	0.971943	1.27825	0.851404	1.57104	0.886437
P601-PWY: (+)-camphor degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363985	0	0.247842	0
P601-PWY: (+)-camphor degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363985	0	0.247842	0
P621-PWY: nylon-6 oligomer degradation	3.2049	4.27082	3.20608	3.22324	4.07372	6.15861	1.01055	1.04713	2.32491	3.64658	3.35814	3.99274	3.97413	4.63285	0	4.00947	2.79428	1.65659	2.8177	1.5798	3.98712	1.46879	2.10403	2.90684	3.76407	1.77498	2.82781	2.54383	4.25947	4.6435	4.55266	4.71457	2.8165	1.25794	2.98653	2.5842	2.5583
P621-PWY: nylon-6 oligomer degradation|unclassified	3.2049	4.27082	3.20608	3.22324	4.07372	6.15861	1.01055	1.04713	2.32491	3.64658	3.35814	3.99274	3.97413	4.63285	0	4.00947	2.79428	1.65659	2.8177	1.5798	3.98712	1.46879	2.10403	2.90684	3.76407	1.77498	2.82781	2.54383	4.25947	4.6435	4.55266	4.71457	2.8165	1.25794	2.98653	2.5842	2.5583
PANTO-PWY: phosphopantothenate biosynthesis I	141.158	132.753	140.741	108.318	116.941	113.134	106.245	111.781	123.529	140.732	144.07	170.968	150.105	152.183	119.584	138.692	125.684	130.186	129.842	135.053	111.917	128.83	120.992	139.934	149.535	137.237	126.594	135.784	123.891	129.422	150.284	124.708	121.091	117.496	113.753	120.234	107.453
PANTO-PWY: phosphopantothenate biosynthesis I|unclassified	141.158	132.753	140.741	108.318	116.941	113.134	106.245	111.781	123.529	140.732	144.07	170.968	150.105	152.183	119.584	138.692	125.684	130.186	129.842	135.053	111.917	128.83	120.992	139.934	149.535	137.237	126.594	135.784	123.891	129.422	150.284	124.708	121.091	117.496	113.753	120.234	107.453
